date,stock_id,open,high,low,close,volume,pe,pb,roe,gross_margin
2019-02-26,2317,54.78326441682404,54.9321353935687,54.18779754638672,54.18779754638672,19709421,,,,
2019-02-27,2317,54.262243816850294,54.336676484483995,53.815642132199585,54.113372802734375,24412855,,,,
2019-03-04,2317,53.815626374001724,53.89005901984019,53.22015384960032,53.741188049316406,35967079,,,,
2019-03-05,2317,53.294591109179294,53.59232739715518,53.07129315233289,53.51789474487305,15266318,,,,
2019-03-06,2317,53.8156351113997,53.964500427246094,53.59233145878233,53.964500427246094,12965399,,,,
2019-03-07,2317,53.89007413181487,53.9645067985259,53.220168773718655,53.29460144042969,18481684,,,,
2019-03-08,2317,53.220163643505465,53.220163643505465,52.55025834998546,52.624691009521484,26489333,,,,
2019-03-11,2317,52.624684210745706,52.69912253951267,52.32695361106653,52.40138626098633,16883254,,,,
2019-03-12,2317,52.847991379641044,53.14572767811276,52.69912606982897,52.996856689453125,17317165,,,,
2019-03-13,2317,52.69912934790541,52.92242732651347,52.55025834998546,52.624691009521484,15570731,,,,
2019-03-14,2317,52.8479878517717,53.07129148043073,52.624684223112666,52.922420501708984,15826574,,,,
2019-03-15,2317,52.84798344615868,52.92241608989097,52.55024719238281,52.55024719238281,39278305,,,,
2019-03-18,2317,52.92241812616299,53.592323303222656,52.84798547956679,53.592323303222656,19365627,,,,
2019-03-19,2317,53.592328227302346,54.03892982676037,53.36902458814961,53.81563186645508,15694654,,,,
2019-03-20,2317,53.74119705871807,53.964500712515886,53.592331742084745,53.89006805419922,13949626,,,,
2019-03-21,2317,54.03892981465658,54.41109876059616,53.96449716123816,54.336666107177734,18642534,,,,
2019-03-22,2317,54.63440239969888,54.708835053117305,53.89006450781973,54.336666107177734,15792364,,,,
2019-03-25,2317,53.592329286396556,53.592329286396556,52.922424034547085,52.996856689453125,20943727,,,,
2019-03-26,2317,53.44346618652344,53.517898844507336,53.220162533723936,53.44346618652344,6931426,,,,
2019-03-27,2317,53.59232739715518,53.59232739715518,53.44346209259092,53.51789474487305,8550359,,,,
2019-03-28,2317,53.59233150249124,53.59233150249124,53.220162533723936,53.44346618652344,7024350,,,,
2019-03-29,2317,53.51789609862525,54.70883560180664,53.29459245728296,54.70883560180664,37626532,,,,
2019-04-01,2317,57.3140193046336,60.14250564575196,57.0907156591804,60.14250564575195,168930589,,,,
2019-04-02,2317,60.886844068786225,62.226648916184786,60.51467510914535,61.035709381103516,100156317,,,,
2019-04-03,2317,61.259017146249924,61.55674779089792,60.068071852265824,60.961280822753906,42366852,,,,
2019-04-08,2317,61.40787152118365,61.85447308738649,61.03570260287344,61.333438873291016,50206746,,,,
2019-04-09,2317,61.63118635357047,61.70561901500138,61.03571370442708,61.40788269042969,28246484,,,,
2019-04-10,2317,61.70560428260963,62.07777317975583,61.333435385463424,61.78003692626953,34543224,,,,
2019-04-11,2317,62.22665161590165,63.04542222686459,62.00335363773788,62.37552261352539,44939031,,,,
2019-04-12,2317,63.71531819452321,64.53408868566177,63.71531819452321,64.38522338867188,58914750,,,,
2019-04-15,2317,65.35287628059369,66.84155222613023,64.90626895385428,66.4693832397461,72325290,,,,
2019-04-16,2317,68.03249207024143,68.03249207024143,66.61824878156705,66.91598510742188,80576870,,,,
2019-04-17,2317,67.73475047808377,69.0001226660254,67.06484521670683,68.3302230834961,91422037,,,,
2019-04-18,2317,69.96777063840793,72.34964992051658,67.3625876891055,68.18135833740234,156478595,,,,
2019-04-19,2317,68.92567841885254,69.14898202804117,65.94832725018637,66.171630859375,84815908,,,,
2019-04-22,2317,66.09719727868229,66.76709673905579,65.27842117583184,65.35285949707031,42019217,,,,
2019-04-23,2317,65.65059829053057,65.8739019245255,64.60852980881366,65.72503662109375,66167792,,,,
2019-04-24,2317,66.24606886454681,66.32050151401846,64.08748795678655,64.6829605102539,52576993,,,,
2019-04-25,2317,64.01306314026922,64.90626640091989,63.86419782311006,64.60853576660156,32202088,,,,
2019-04-26,2317,65.05513000488281,65.35286628421798,64.38522479609047,65.05513000488281,31089333,,,,
2019-04-29,2317,65.12955589104808,66.09719727868229,65.0551232486562,65.35285949707031,33405276,,,,
2019-04-30,2317,65.50173101213618,65.50173101213618,64.08748795678655,64.6829605102539,34255579,,,,
2019-05-02,2317,64.38522423352022,64.9806967869876,64.23635893457696,64.6829605102539,24879608,,,,
2019-05-03,2317,64.980697091422,65.72503494731986,64.53408983480556,65.65059661865234,25168371,,,,
2019-05-06,2317,63.789760936861086,64.16192991707346,63.119861315557195,63.19429397583008,48477706,,,,
2019-05-07,2317,63.49201997772519,64.98069565665101,63.49201997772519,64.45965576171875,31286229,,,,
2019-05-08,2317,63.86419649336084,64.23636545735748,63.492027529364215,63.938629150390625,24225963,,,,
2019-05-09,2317,63.64089538589077,64.01306436475564,62.74769210815429,62.7476921081543,37217280,,,,
2019-05-10,2317,63.26871644593074,63.71531801448555,61.85447341313464,62.30107498168945,26540533,,,,
2019-05-13,2317,62.15221457748092,62.15221457748092,60.365802483795804,60.44023513793945,36817422,,,,
2019-05-14,2317,58.87712884863279,59.9192030814714,58.65383087799805,59.32373046875,58728717,,,,
2019-05-15,2317,58.132790461541234,58.35609410925435,57.686188844962665,57.90949249267578,68954827,,,,
2019-05-16,2317,58.13279189605024,58.28166289114848,56.495250701904304,56.4952507019043,61070947,,,,
2019-05-17,2317,57.01627467165451,57.38844357379174,55.52759906310558,55.60203170776367,50083428,,,,
2019-05-20,2317,56.0486477335752,56.644114663180666,55.60204043781152,55.82534408569336,31140335,,,,
2019-05-21,2317,56.0486477335752,56.12308038991993,55.5276077814668,55.82534408569336,36661660,,,,
2019-05-22,2317,55.899775658045485,56.04864664669573,55.08100509643555,55.08100509643555,30618177,,,,
2019-05-23,2317,54.11335691566077,54.18779524028874,53.22015380859375,53.22015380859375,62459307,,,,
2019-05-24,2317,53.22015790174986,53.74119214113716,52.922421616879696,53.14572525024414,40844359,,,,
2019-05-27,2317,53.294590553255574,53.51789418662001,52.922421616879696,53.14572525024414,25409320,,,,
2019-05-28,2317,53.07129502320672,53.592329286396556,52.996856689453125,52.996856689453125,136700059,,,,
2019-05-29,2317,52.25251241715975,53.815626374001724,52.17807977132129,53.741188049316406,43871336,,,,
2019-05-30,2317,53.74119808997355,54.85770502269196,53.369029112400746,54.63440704345703,44666687,,,,
2019-05-31,2317,54.336667468148825,55.75091063391126,54.18780215758334,55.00657272338867,52374507,,,,
2019-06-03,2317,54.55997438371205,54.85770502269196,53.74119808997355,54.63440704345703,30691063,,,,
2019-06-04,2317,54.41110209800974,54.634405750809236,53.44346618652344,53.44346618652344,39322197,,,,
2019-06-05,2317,53.96449881540218,54.18780246134979,52.847991943359375,52.847991943359375,48066800,,,,
2019-06-06,2317,52.8479878517717,53.59232570883891,52.8479878517717,52.922420501708984,38757260,,,,
2019-06-10,2317,53.59232683945923,53.81563047282923,52.996854269704095,53.6667594909668,35654410,,,,
2019-06-11,2317,53.66676440040141,54.1878043663137,53.51789908376808,53.89006805419922,27727014,,,,
2019-06-12,2317,53.96449714938065,55.00657133355197,53.592328203522854,54.85770034790039,40554559,,,,
2019-06-13,2317,54.78326823883194,55.37874082966008,54.48553194341786,55.2298698425293,42030922,,,,
2019-06-14,2317,55.22987496631921,56.19751659647319,55.22987496631921,55.8997802734375,40758143,,,,
2019-06-17,2317,56.27194001883157,56.94184521596529,55.97420374467802,56.86741256713867,33117649,,,,
2019-06-18,2317,57.4628866152277,57.68619026845115,55.899778079206975,56.4952507019043,36656969,,,,
2019-06-19,2317,57.61174633216597,57.61174633216597,56.867408538930874,57.46287536621094,49543345,,,,
2019-06-20,2317,57.53732946378257,57.909498462438734,57.165160465126405,57.835060119628906,26823796,,,,
2019-06-21,2317,58.20722202967105,58.65382931674815,57.01628251477642,57.16515350341797,58532183,,,,
2019-06-24,2317,56.867412587045536,57.46287945671399,56.04864209197198,57.38844680786133,28060800,,,,
2019-06-25,2317,57.31401413894545,57.611750413099,56.64410894181174,56.86741256713867,21534885,,,,
2019-06-26,2317,56.64410541217075,57.09070695614863,56.64410541217075,56.79297637939453,17510518,,,,
2019-06-27,2317,57.165149975726955,57.983920486762294,57.09071164657603,57.611751556396484,30881055,,,,
2019-06-28,2317,57.760616857003924,58.207218437673454,57.611751556396484,57.611751556396484,21112390,,,,
2019-07-01,2317,58.579378261994435,59.323716007020266,58.504945623261115,59.10041809082031,37776031,,,,
2019-07-02,2317,58.802699754383646,59.174868740170886,58.57939609137208,58.877132415771484,21546017,,,,
2019-07-03,2317,58.35609685464559,58.653833172654345,57.68619155883789,57.68619155883789,30692214,,,,
2019-07-04,2317,58.0583637903619,58.356100125056486,57.68619479170574,57.835060119628906,14276447,,,,
2019-07-05,2317,57.98392402034418,58.28166031855053,57.98392402034418,58.20722198486328,10943297,,,,
2019-07-08,2317,58.35608703618474,58.802688598632805,58.281654388917886,58.80268859863281,19426333,,,,
2019-07-09,2317,58.877131967976744,58.877131967976744,57.90949601959819,57.98392868041992,20888735,,,,
2019-07-10,2317,58.5793956458418,58.5793956458418,57.83505767992845,57.98392868041992,20106457,,,,
2019-07-11,2317,58.132789330023584,58.57939093790933,57.90949136550448,58.20722198486328,20457120,,,,
2019-07-12,2317,58.05835257969399,58.20721787887229,57.68618365290108,57.760616302490234,26468868,,,,
2019-07-15,2317,57.38844417040919,58.20721462785378,56.64410635839649,58.132781982421875,32661975,,,,
2019-07-16,2317,58.35609191030562,60.14250398815275,58.35609191030562,59.54703140258789,59184035,,,,
2019-07-17,2317,59.69590443819066,59.844775443279445,59.02600479125977,59.026004791259766,31541667,,,,
2019-07-18,2317,58.951553893166505,59.323722808347725,58.802688598632805,58.80268859863281,20198449,,,,
2019-07-19,2317,59.249302780620674,59.844775443279445,59.02600479125977,59.026004791259766,24476592,,,,
2019-07-22,2317,59.17486272059103,60.14250425674346,59.10043006677487,59.99363327026367,38577555,,,,
2019-07-23,2317,60.3657995050431,60.58910313530262,59.77033262242973,60.21693420410156,38227545,,,,
2019-07-24,2317,60.44023680533614,60.66354045277499,60.14250618054788,60.51467514038086,73095922,,,,
2019-07-25,2317,61.06266373229405,62.08037718358179,60.90609518872998,61.53237533569336,62909028,,,,
2019-07-26,2317,61.375816345214844,61.767243737757404,61.1409575206061,61.375816345214844,22089564,,,,
2019-07-29,2317,61.297532061247935,61.61066919711557,61.06267323663919,61.375816345214844,18209593,,,,
2019-07-30,2317,61.61065413892323,61.688944376463326,60.74951528034121,60.906089782714844,27716754,,,,
2019-07-31,2317,61.219232275858126,61.61065960747539,60.82780494424085,61.53237533569336,23732224,,,,
2019-08-01,2317,60.90610597314552,61.37581765971492,60.749531429150295,60.98439025878906,31383363,,,,
2019-08-02,2317,59.888388349520454,59.9666726299456,59.105533599853516,59.105533599853516,51771742,,,,
2019-08-05,2317,58.63581487048205,58.63581487048205,56.835246774394385,56.9918212890625,49484279,,,,
2019-08-06,2317,55.58268301334634,57.61810401365982,55.34782421716478,57.38325119018555,40168974,,,,
2019-08-07,2317,57.61811393898478,57.852972775623236,56.99183366246274,57.07011795043945,26458601,,,,
2019-08-08,2317,56.991827915367814,57.69639240881779,56.913537662577625,57.226680755615234,18743614,,,,
2019-08-12,2317,57.30496089975976,58.16610583663771,56.99182380203028,57.696388244628906,17609546,,,,
2019-08-13,2317,57.77468848764652,57.77468848764652,57.07011795043945,57.07011795043945,18041979,,,,
2019-08-14,2317,57.93124864502056,58.1661074475293,56.83525085449219,56.83525085449219,34110030,,,,
2019-08-15,2317,55.97411440149477,56.28725749478593,55.81754584120304,56.052398681640625,29341797,,,,
2019-08-16,2317,55.895835481549305,56.913543166455284,55.73926093353495,56.36554718017578,33475801,,,,
2019-08-19,2317,56.75696469392377,57.14839203664049,56.522105899210835,56.678680419921875,19816447,,,,
2019-08-20,2317,56.75696469392377,57.07010776263859,56.678680419921875,56.678680419921875,18777661,,,,
2019-08-21,2317,57.14838668927043,57.77467276809854,56.83524364985638,57.53981399536133,27098920,,,,
2019-08-22,2317,57.93125058781955,58.166109398204576,57.38325466053134,57.85296630859375,23080538,,,,
2019-08-23,2317,57.539819739168394,57.85296280984139,57.30496094298683,57.38325119018555,16397789,,,,
2019-08-26,2317,56.20897860486972,56.44383146782881,56.052404056855366,56.36554718017578,29641247,,,,
2019-08-27,2317,56.75696113594715,56.83524540504157,56.36553381776821,56.52210235595703,37138289,,,,
2019-08-28,2317,56.60039614591999,56.75696469392377,56.36553735120705,56.678680419921875,14696633,,,,
2019-08-29,2317,56.67868552617425,56.67868552617425,56.20897386713874,56.28725814819336,20188936,,,,
2019-08-30,2317,56.9918337954975,58.087825775146484,56.83525924647026,58.087825775146484,39791593,,,,
2019-09-02,2317,58.24439462056034,58.24439462056034,57.774682964892065,57.931251525878906,18506890,,,,
2019-09-03,2317,58.087818484754244,58.16610873579611,57.618106842041016,57.618106842041016,14880467,,,,
2019-09-04,2317,57.852960305917215,58.32267190524354,57.69638579100375,58.16610336303711,22256326,,,,
2019-09-05,2317,58.5575342056438,58.94896155735878,58.24439112973034,58.63581848144531,26853451,,,,
2019-09-06,2317,59.10552721659342,59.41867027718302,58.7140998840332,58.7140998840332,29147446,,,,
2019-09-10,2317,58.55753866088316,58.55753866088316,57.77468389789118,58.00953674316406,24330390,,,,
2019-09-11,2317,58.32267761230469,58.948963787828596,58.08781880330632,58.32267761230469,35738526,,,,
2019-09-12,2317,58.71410118906122,59.49695587158203,58.400958121511444,59.49695587158203,61561226,,,,
2019-09-16,2317,59.731814665421176,59.810098939131805,58.71410118906122,59.49695587158203,40895700,,,,
2019-09-17,2317,58.63581781232443,59.10552943448083,58.3226747399844,58.40095901489258,43926799,,,,
2019-09-18,2317,58.47924522752597,58.6358197552378,58.009533589805564,58.24439239501953,33122317,,,,
2019-09-19,2317,58.40095287421995,58.55752738028033,57.53981399536133,57.53981399536133,31821479,,,,
2019-09-20,2317,57.77468168825199,58.32267761230469,57.77468168825199,58.32267761230469,33275500,,,,
2019-09-23,2317,58.32267567983832,58.479244232177734,58.08781687862177,58.479244232177734,10657229,,,,
2019-09-24,2317,58.47924395713489,58.94896155735878,58.322675405531854,58.63581848144531,19777743,,,,
2019-09-25,2317,58.479250636104176,58.55754089355469,58.009538954941476,58.55754089355469,18380995,,,,
2019-09-26,2317,58.71410627622862,58.71410627622862,57.931251525878906,57.931251525878906,21861993,,,,
2019-09-27,2317,58.00952872738237,58.16610324196994,57.30495834350586,57.30495834350586,25514894,,,,
2019-10-01,2317,56.52210777538302,57.14839393360136,56.52210777538302,56.83525085449219,45392934,,,,
2019-10-02,2317,56.52210876665307,56.756967573280704,56.52210876665307,56.600399017333984,25487396,,,,
2019-10-03,2317,56.20897860486972,56.522115755481835,55.97411976920234,56.36554718017578,27606086,,,,
2019-10-04,2317,56.52210492113672,56.91353225708008,56.36553637584225,56.91353225708008,18814662,,,,
2019-10-07,2317,57.46153259277343,57.93124418895328,57.304958078908825,57.46153259277344,25366095,,,,
2019-10-08,2317,57.852967245385486,58.08782008686575,57.53982415070405,57.931251525878906,28493260,,,,
2019-10-09,2317,57.53982965100806,57.77468848764652,57.07011795043945,57.07011795043945,18869984,,,,
2019-10-14,2317,58.16610905477752,58.32267761230469,57.77468168825199,58.32267761230469,48248401,,,,
2019-10-15,2317,58.71410303339428,59.02724611078053,58.32267567983832,58.479244232177734,39808855,,,,
2019-10-16,2317,59.0272429446228,59.0272429446228,58.479241095414224,58.7140998840332,35414100,,,,
2019-10-17,2317,58.948963096513715,60.67124109994527,58.71410429026962,60.43638229370117,81667038,,,,
2019-10-18,2317,60.74952253381758,61.2192341516088,60.2015266418457,60.2015266418457,79307262,,,,
2019-10-21,2317,60.43638009016949,60.7495231628418,59.810099917532206,60.7495231628418,32380971,,,,
2019-10-22,2317,61.45410650481218,62.4718202118097,61.37582221336051,62.236961364746094,84067950,,,,
2019-10-23,2317,62.62838233331716,63.33295282910857,61.92381183752575,63.01980972290039,89180610,,,,
2019-10-24,2317,63.33295282910857,63.56780567923373,62.784950900067265,63.01980972290039,40227260,,,,
2019-10-25,2317,63.17636612647866,63.17636612647866,62.31522722972985,62.78493881225586,35236261,,,,
2019-10-28,2317,63.01980430364534,63.25466310628227,62.628376947722074,62.706661224365234,24589303,,,,
2019-10-29,2317,62.70665969153714,63.724373181143186,62.70665969153714,63.254661560058594,43338927,,,,
2019-10-30,2317,63.33294063579188,63.33294063579188,62.39351149803305,62.78493881225586,31199154,,,,
2019-10-31,2317,63.41123038377086,63.7243734567507,63.098087310791016,63.098087310791016,39460853,,,,
2019-11-01,2317,63.72437815283522,66.3860855102539,63.332950775941526,66.3860855102539,124277985,,,,
2019-11-04,2317,67.40379231186647,69.75235654553921,67.40379231186647,69.674072265625,155824158,,,,
2019-11-05,2317,70.45691680908203,70.7700598561082,69.75234644644985,70.45691680908203,114554576,,,,
2019-11-06,2317,70.84835722006136,71.16150032496786,69.59579077314329,70.77007293701172,102692823,,,,
2019-11-07,2317,70.77006311531032,71.23977472112799,70.30035150949267,71.08320617675781,91907245,,,,
2019-11-08,2317,71.39634421371733,72.72720074936753,71.16149139404297,71.16149139404297,107939604,,,,
2019-11-11,2317,71.2397913451768,71.4746501892443,67.87351310132131,68.81294250488281,112360283,,,,
2019-11-12,2317,69.75235150951718,71.23977661132812,69.43920843976109,71.23977661132812,87919854,,,,
2019-11-13,2317,70.45691994612983,70.92663155122928,69.8306338241925,70.22206115722656,52397137,,,,
2019-11-14,2317,71.55292942099366,71.55292942099366,69.908935546875,69.908935546875,89212854,,,,
2019-11-15,2317,71.00492129707128,71.08321154787919,70.30035682146072,70.53520965576172,43361570,,,,
2019-11-18,2317,70.53520744958783,71.00491907620592,70.37863889828425,70.84835052490234,35921688,,,,
2019-11-19,2317,70.8483499626176,72.64891815185547,70.69178141255664,72.64891815185547,108575561,,,,
2019-11-20,2317,72.64891394680173,72.64891394680173,71.39634172798581,71.94434356689453,44527871,,,,
2019-11-21,2317,71.3963489622683,72.4140625,71.00492159740345,72.4140625,52752786,,,,
2019-11-22,2317,72.80549151121359,72.80549151121359,71.4746408296616,71.55292510986328,30090529,,,,
2019-11-25,2317,71.70948525097897,71.70948525097897,69.67406434117154,70.1437759399414,56144076,,,,
2019-11-26,2317,70.77006657395364,70.77006657395364,69.98721186842917,70.3786392211914,71764119,,,,
2019-11-27,2317,70.14378102986157,71.08321026827716,70.14378102986157,70.9266357421875,19965877,,,,
2019-11-28,2317,70.92664187367794,71.00492615713658,70.22207137713416,70.30036163330078,19363801,,,,
2019-11-29,2317,70.4569205591234,70.84834789556298,69.04777975885808,69.28263854980469,37571546,,,,
2019-12-02,2317,69.36093139648438,69.9089333188644,67.95179639473838,69.36093139648438,31236074,,,,
2019-12-03,2317,69.12606632510433,70.69177558752838,68.73463900949832,70.45691680908203,33514279,,,,
2019-12-04,2317,70.45692571714604,70.45692571714604,69.43921217881534,70.06549835205078,23893634,,,,
2019-12-05,2317,70.45692349720237,71.00491940198654,70.1437804204511,70.3786392211914,19851813,,,,
2019-12-06,2317,70.92663480055414,71.16149360021687,70.2220643742733,70.84835052490234,20657992,,,,
2019-12-09,2317,71.08320806280372,71.78777250387081,70.69178071878544,71.23977661132812,39013354,,,,
2019-12-10,2317,70.84835628375669,71.08321510250974,70.53521318298857,70.69178771972656,14099519,,,,
2019-12-11,2317,70.8483461512171,71.4746322631836,70.77006188039805,71.4746322631836,32362218,,,,
2019-12-12,2317,72.02263129936469,72.1791998478891,71.23977661132812,71.23977661132812,32664180,,,,
2019-12-13,2317,72.02263129936469,72.02263129936469,71.16149233706592,71.23977661132812,33488249,,,,
2019-12-16,2317,71.63119602005465,72.33576635577684,71.3180529849885,71.70948028564453,457107,,,,
2019-12-17,2317,71.8660547895309,71.94433905512079,71.3180529849885,71.70948028564453,30639698,,,,
2019-12-18,2317,71.70948355463774,72.64891270266159,71.31805623613785,72.33576965332031,58840462,,,,
2019-12-19,2317,72.0226306715903,72.17919921875,71.47463478382414,72.17919921875,28904382,,,,
2019-12-20,2317,72.41405960089807,72.4923438761954,71.31806182861328,71.31806182861328,39053336,,,,
2019-12-23,2317,71.4746341519783,71.78777124352952,71.00491656923712,71.6312026977539,16995564,,,,
2019-12-24,2317,71.6312030060989,71.6312030060989,71.08320712081817,71.16149139404297,11775451,,,,
2019-12-25,2317,71.31806088559033,71.474635406822,71.08320806280372,71.23977661132812,11310473,,,,
2019-12-26,2317,71.23977472112799,71.47463351039038,71.0049159318656,71.08320617675781,10097183,,,,
2019-12-27,2317,71.5529184248661,71.9443457620123,71.31805963349551,71.6312026977539,19597995,,,,
2019-12-30,2317,71.70948727932368,71.86606179848046,71.16149139404297,71.16149139404297,15811376,,,,
2019-12-31,2317,71.0049159318656,71.55291778257548,71.0049159318656,71.08320617675781,14491239,,,,
2020-01-02,2317,71.23977472112799,71.63120205476056,70.69177884312523,71.08320617675781,20758722,,,,
2020-01-03,2317,71.55291175446476,72.17919185189045,71.08320018821884,71.70948028564453,37936877,,,,
2020-01-06,2317,71.31806215152045,71.31806215152045,70.53520744958783,70.84835052490234,26352522,,,,
2020-01-07,2317,70.84835533456095,71.23978271209995,69.1260772624724,69.75235748291016,42728140,,,,
2020-01-08,2317,68.81292426872344,68.9694928081371,67.71692657470703,67.71692657470703,56101121,,,,
2020-01-09,2317,68.34322003679263,68.65635714933772,68.10836122967623,68.1866455078125,28192381,,,,
2020-01-10,2317,68.89121752106742,69.674072265625,68.49979014878862,69.674072265625,32264863,,,,
2020-01-13,2317,70.22206021095188,70.22206021095188,69.36092128442263,70.1437759399414,23369554,,,,
2020-01-14,2317,70.45691680908203,70.53520107766187,70.14377376205586,70.45691680908203,18618838,,,,
2020-01-15,2317,70.45692349720237,70.69178229794268,70.06549614444013,70.3786392211914,23798041,,,,
2020-01-16,2317,70.30034827192236,70.6134853462417,69.98720522489619,70.45691680908203,19281565,,,,
2020-01-17,2317,71.23977855414465,72.33577634182683,71.23977855414465,72.25749206542969,77634511,,,,
2020-01-20,2317,72.57062917101823,73.11863105121303,72.10091753992799,72.25749206542969,35277412,,,,
2020-01-30,2317,66.93408180051512,67.48207774196253,65.05522918701172,65.05522918701172,153608274,,,,
2020-01-31,2317,64.9769458395498,66.46437109547865,64.66380273734774,65.13351440429688,69486948,,,,
2020-02-03,2317,62.23694927974614,64.42894485100885,60.51467131140218,64.35065460205078,66666856,,,,
2020-02-04,2317,71.63120577480217,71.78777432730347,64.35065460205078,64.35065460205078,45872853,,,,
2020-02-05,2317,64.35065460205078,64.74208195601145,63.88094297183947,64.35065460205078,47188064,,,,
2020-02-06,2317,64.5855162512951,65.4466552734375,64.4289476918902,65.4466552734375,43379109,,,,
2020-02-07,2317,65.44665467808127,65.44665467808127,64.74208422175313,64.8986587524414,26495116,,,,
2020-02-10,2317,61.84552011257265,64.74208005787607,61.76723583861717,64.19408416748047,42505477,,,,
2020-02-11,2317,64.66379994276282,65.29008612010064,64.27237257510359,64.8986587524414,28310130,,,,
2020-02-12,2317,64.97694512975146,67.01236631276838,64.97694512975146,66.93408203125,56443491,,,,
2020-02-13,2317,67.1689376372293,67.56036499881525,66.30779266357422,66.30779266357422,36012520,,,,
2020-02-14,2317,66.30778857952942,66.7775061626676,65.99465148771351,66.46436309814453,21292704,,,,
2020-02-17,2317,65.91637140977592,65.91637140977592,65.60323426965803,65.6815185546875,16771107,,,,
2020-02-18,2317,65.75979647629926,65.99465528136905,64.97694175634331,65.29008483886719,22611466,,,,
2020-02-19,2317,64.97693956409029,66.22950587921802,64.58551221731865,65.60322570800781,25476407,,,,
2020-02-20,2317,65.7597968148569,65.83808109271403,64.58551472887731,64.82037353515625,35212272,,,,
2020-02-21,2317,64.27237543291479,64.35065971538594,63.880948047851106,63.959232330322266,29778377,,,,
2020-02-24,2317,63.09809968175149,63.724385950500334,62.78495654737707,63.17638397216797,32852370,,,,
2020-02-25,2317,62.784947717645025,64.74208456635849,62.55009487942401,64.42894744873047,47213818,,,,
2020-02-26,2317,63.5678014901302,64.35065621770671,63.17637412634194,63.48951721191406,43075406,,,,
2020-02-27,2317,63.254662827833,63.802658734630285,62.62837667202973,62.86323547363281,53384898,,,,
2020-03-02,2317,61.21924327954938,62.863243146004,61.140958993696344,62.002098083496094,53792166,,,,
2020-03-03,2317,63.48950481346563,64.1940751252351,63.09807752611663,63.41122055053711,34822180,,,,
2020-03-04,2317,63.802663765379954,64.11580686797248,63.48952066278743,63.959232330322266,29037913,,,,
2020-03-05,2317,65.21180596694649,65.44665881877616,64.66380403392786,64.7420883178711,36950021,,,,
